Num,Networth Next Year,Default,Total assets,Net worth,Total Income,Total Income/Total assets,Change in stock,Change in stock/Total Income,Total expenses,Total expenses/Total Income,Profit after tax,Profit after tax/Total assets,PBDITA,PBDITA/Total assets,PBT,PBT/Total assets,Cash profit,Cash profit/Total assets,PBDITA as % of total income,PBT as % of total income,PAT as % of total income,Cash profit as % of total income,PAT as % of net worth,Sales,Sales/Total assets,Income from financial services,Income from financial services/Total Income,Other income,Other income/Total Income,Total capital,Total capital/Total_Assets,Reserves and funds,Reserves and funds/Total_Assets,Borrowings,Borrowings/Total_Assets,Current liabilities & provisions,Current liabilities & provisions/Total_assets,Deferred tax liability,Deferred tax liability/Total_Assets,Shareholders funds,Shareholders funds/Total_assets,Cumulative retained profits,Cumulative retained profits/Total Income,Capital employed,Capital employed/Total assets,TOL/TNW,Total term liabilities / tangible net worth,Contingent liabilities / Net worth (%),Contingent liabilities,Contingent liabilities/Total Assets,Net fixed assets,Net fixed assets/Total Assets,Investments,Investments/Total Income,Current assets,Current assets/Total_Assets,Net working capital,Net working capital/Total Capital,Quick ratio (times),Current ratio (times),Debt to equity ratio (times),Cash to current liabilities (times),Cash to average cost of sales per day,Creditors turnover,Debtors turnover,Finished goods turnover,WIP turnover,Raw material turnover,Shares outstanding,Equity face value,EPS,Adjusted EPS,Total liabilities,PE on BSE,Dev model
2141,-41.1,1,154.7,8.4,29.8,0.192630899,41.8940059,1.405839124,38.2,1.281879195,-8.4,-0.054298643,-7,-0.045248869,-11.5,-0.074337427,-7.2,-0.046541694,-23.49,-31.9608,-28.19,-24.16,-66.4,29.8,0.192630899,81.34220077,2.729604053,41.69389313,1.399123931,155,1.001939237,-11.6,-0.07498384,1136.080708,7.343766697,11.3,0.073044602,228.1465496,1.4748,143.4,0.926955398,-11.6,-0.389261745,143.4,0.926955398,1.3,0,150,12.6,0.081447964,119.6,0.773109244,701.0139914,23.52395944,25.1,0.162249515,13.8,0.089032258,2.02,2.22,16.07,0.19,4.49,2.82,10.46,87.5324658,27.97205637,0,22284601.68,-1348.444874,0,0,154.7,64.07801191,1
2232,-40.8,1,214,25.7,337.4,1.576635514,25.7,0.076170717,368.5,1.092175459,-5.4,-0.025233645,13.3,0.062149533,-5,-0.023364486,-0.7,-0.003271028,3.94,-1.48,-1.6,-0.21,-19.71,320,1.495327103,0.2,0.000592768,17.2,0.050978068,10,0.046728972,16.6,0.077570093,99.6,0.465420561,80.3,0.375233645,7.5,0.035,26.6,0.124299065,16.6,0.049199763,126.2,0.589719626,6.74,1.08,21.4,5.5,0.025700935,52.4,0.244859813,1.5,0.004445762,127.6,0.596261682,7.5,0.75,0.67,1.06,3.91,0.09,11.13,6.7,5.48,7.09,6.52,6.51,22284601.68,-1348.444874,0,0,214,64.07801191,1
2785,-38.7,1,120.1,47.6,4650.773588,38.72417642,41.8940059,0.009007965,4324.996183,0.929951996,281.7510873,2.345970752,587.1715222,4.889021833,389.8817694,3.246309487,398.2580876,3.316054018,0,0,0,0,0,4604.023774,38.33491902,81.34220077,0.017490037,41.69389313,0.008964937,48.4,0.402997502,2,0.016652789,69.6,0.579517069,0.1,0.000832639,228.1465496,1.8996,47.6,0.396336386,-0.8,-0.000172014,117.2,0.975853455,1.46,1.46,0,936.4739761,7.797451924,59.7,0.497085762,701.0139914,0.150730621,3.5,0.029142381,3.4,0.070247934,1,18.5622,1.46,1,159.9664189,0,0,87.5324658,27.97205637,0,4998400,10,0,0,120.1,64.07801191,1
1473,-36.7,1,780.3,102.2,323,0.413943355,0.4,0.00123839,457.9,1.417647059,-134.5,-0.172369601,-23.11,-0.029616814,-134.5,-0.172369601,-108.666,-0.139261822,-36.5,-31.9608,-28.7076,-37.68,-73.38,305.2,0.391131616,16.7,0.051702786,0.9,0.002786378,269.6,0.345508138,-164.2,-0.210431885,529.1,0.678072536,145.8,0.186851211,228.1465496,0.2924,102.2,0.130975266,-167.4,-0.518266254,631.3,0.809047802,6,5.13,43.54,44.5,0.057029348,176.9,0.226707677,701.0139914,2.170321955,378.7,0.485326157,255,0.945845697,3.77,2.96,5.18,3.29,198.4,7.55,5.09,25.97,20.91,3.21,26956800,10,-5.19,-5.19,780.3,64.07801191,1
3359,-35.7,1,288.3,187.2,1.2,0.004162331,60.6,50.5,88.6,73.83333333,-26.8,-0.092958724,-23.11,-0.080159556,-26.1,-0.090530697,-25.2,-0.087408949,-61.2704,-31.9608,-28.7076,-49.9664,0,4604.023774,15.9695587,1.2,1,41.69389313,34.74491094,104,0.360735345,-26.8,-0.092958724,1136.080708,3.940619868,48.6,0.168574402,0.5,0.0017,239.2,0.829691294,-26.8,-22.33333333,239.2,0.829691294,0.26,0,0.16,0.3,0.001040583,25.1,0.087062088,185.6,154.6666667,68.2,0.23655914,19.6,0.188461538,0.16,1.4,0.28,0.16,100.27,15.66536849,17.28342431,87.5324658,27.97205637,19.38653821,22284601.68,-1348.444874,0.01,0.01,288.3,64.07801191,1
2956,-35.5,1,32.2,0.8,30.3,0.940993789,-2.4,-0.079207921,32.6,1.075907591,-4.7,-0.145962733,-2.1,-0.065217391,-4.6,-0.142857143,-3.8,-0.118012422,-6.93,-15.18,-15.51,-12.54,-90.2508,29.9,0.928571429,0,0,0.3,0.00990099,11.6,0.360248447,-10.8,-0.335403727,19.6,0.608695652,11.8,0.366459627,228.1465496,7.0853,0.8,0.02484472,-7.5,-0.247524752,20.4,0.633540373,35,3.75,225,1.8,0.055900621,18.8,0.583850932,701.0139914,23.13577529,11.7,0.363354037,-14.7,-1.267241379,0.18,0.44,24.5,0,1.1,3.29,4.4,4.24,3.91,5.17,115830,100,-13.7332,-13.9632,32.2,64.07801191,1
2891,-35,1,380.9,32.9,24.6,0.06458388,-4.3,-0.174796748,71.7,2.914634146,-51.4,-0.134943555,-0.4,-0.001050144,-51.3,-0.134681019,-35,-0.091887635,-1.63,-31.9608,-28.7076,-49.9664,-90.2508,15.5,0.040693095,0.1,0.004065041,41.69389313,1.694873704,84.8,0.222630612,-88.8,-0.233132056,341.1,0.895510633,6.8,0.017852455,228.1465496,0.599,32.9,0.086374376,-116,-4.715447154,374,0.981885009,10.57,8.34,532.52,175.2,0.459963245,291.1,0.764242583,701.0139914,28.49650372,85.9,0.225518509,54.6,0.643867925,0.57,1.17,10.37,0.07,46.07,2.37,0.43,2.73,1.96,0.27,22284601.68,-1348.444874,0.03,0.03,380.9,64.07801191,1
1481,-34.7,1,4.2,2.6,0.458,0.109047619,41.8940059,91.4716286,0.2,0.436681223,0,0,0,0,0,0,0,0,0,0,0,0,0,4604.023774,1096.196137,0.1,0.218340611,41.69389313,91.03470116,0.5,0.119047619,2.1,0.5,1136.080708,270.4954067,0.9,0.214285714,228.1465496,54.3206,2.6,0.619047619,2.1,4.585152838,2.658,0.632857143,0.35,0,0,936.4739761,222.9699943,0.8,0.19047619,701.0139914,1530.598234,2.6,0.619047619,1.7,3.4,2.89,2.89,0,2.78,1277.5,0,0,87.5324658,27.97205637,0,50000,10,0,0,4.2,64.07801191,1
1983,-32,1,212.6,31.6,98.2,0.461900282,0.7,0.00712831,127.8,1.301425662,-28.9,-0.13593603,4.4,0.020696143,-28.9,-0.13593603,-11.7,-0.055032926,4.48,-29.43,-28.7076,-11.91,-75.46,97.5,0.458607714,0.2,0.00203666,0.5,0.00509165,133.4,0.627469426,-108.2,-0.508936971,168.1,0.790686736,10.8,0.050799624,228.1465496,1.0731,31.6,0.148635936,-110.3,-1.123217923,199.7,0.939322672,5.64,4.95,22.15,7,0.032925682,167.7,0.788805268,0.9,0.009164969,26.6,0.125117592,11.9,0.089205397,0.75,1.2,5.32,0.4,29.33,14.49,9.61,447.5,48.68,6.38,12692779,10,-2.28,-2.28,212.6,64.07801191,1
3029,-31.2,1,295.6,55.5,111.9,0.378552097,16.7,0.149240393,181.9,1.625558534,-53.3,-0.180311231,-13.6,-0.046008119,-41.4,-0.140054127,-33.2,-0.112313938,-12.15,-31.9608,-28.7076,-29.67,-65.64,96.4,0.326116373,1.7,0.015192136,41.69389313,0.372599581,85.7,0.289918809,-20.4,-0.069012179,199,0.673207037,31.3,0.105886333,228.1465496,0.7718,55.5,0.187753721,-82.6,-0.738159071,254.5,0.860960758,4.17,2.08,15.32,8.5,0.028755074,162.8,0.550744249,1.2,0.010723861,106.3,0.359607578,-9.7,-0.113185531,0.25,0.92,3.59,0.06,29.23,2.35,3.76,9.97,1.05,6.15,8587899,10,-1.14,-1.14,295.6,-5.18,1
1784,-28.3,1,488,72.9,253.6,0.519672131,-3.9,-0.015378549,305.9,1.206230284,-56.2,-0.115163934,-23.11,-0.047356557,-79.6,-0.163114754,-54.4,-0.11147541,-10.69,-31.39,-22.16,-21.45,-55.45,249.9,0.512090164,2.8,0.011041009,0.3,0.001182965,117.2,0.240163934,-44.3,-0.090778689,245.4,0.502868852,111.9,0.229303279,57.8,0.1184,72.9,0.149385246,-44.3,-0.174684543,318.3,0.652254098,4.83,2.88,77.5,56.5,0.115778689,235.8,0.483196721,1.5,0.005914826,73.1,0.149795082,-64.2,-0.54778157,0.32,0.45,3.37,0.06,10.6,2.25,6.9,92.48,76.78,7.55,11715000,10,-4.85,-4.85,488,64.07801191,1
2408,-28,1,159.2,6.4,273.4,1.717336683,-2.4,-0.008778347,297,1.08632041,-26,-0.163316583,10.7,0.067211055,-25.8,-0.162060302,-31.4,-0.197236181,3.91,-9.44,-9.51,-11.49,-90.2508,255.7,1.606155779,0.6,0.002194587,0.2,0.000731529,104.4,0.655778894,-98,-0.615577889,37.7,0.236809045,115.1,0.72298995,228.1465496,1.4331,6.4,0.040201005,-98,-0.358449159,44.1,0.27701005,20.08,5.66,185.94,11.9,0.074748744,78.6,0.493718593,701.0139914,2.564059954,43.5,0.273241206,-48.4,-0.463601533,0.08,0.47,5.89,0.05,6.32,5.62,6.67,44.92,29.06,6.08,10435132,10,-2.49,-1.49,159.2,-0.26,1
1498,-20.8,1,212.1,11.3,54.3,0.256011315,8.6,0.158379374,78.5,1.445672192,-15.6,-0.073550212,2.6,0.012258369,-15.6,-0.073550212,-12.3,-0.057991513,4.79,-28.73,-28.7076,-22.65,-90.2508,53.6,0.252710985,0.2,0.003683241,0.4,0.007366483,25.2,0.118811881,26.8,0.126355493,113.4,0.534653465,46.7,0.220179161,228.1465496,1.0757,11.3,0.053276756,-31.4,-0.578268877,124.7,0.587930222,14.17,0.95,15.04,1.7,0.008015087,131.8,0.621404998,1.4,0.025782689,36.7,0.173031589,-109.2,-4.333333333,0.04,0.25,10.04,0,4.72,4,191.2038,1.62,2.2,1.27,4592000,10,-3.2,-3.2,212.1,64.07801191,1
2203,-20.5,1,63.6,24.2,4650.773588,73.12537088,41.8940059,0.009007965,4324.996183,0.929951996,281.7510873,4.430048542,587.1715222,9.232256638,389.8817694,6.1302165,398.2580876,6.261919616,0,0,0,0,0,4604.023774,72.39031091,81.34220077,0.017490037,41.69389313,0.008964937,25,0.393081761,-0.8,-0.012578616,28.4,0.446540881,11,0.172955975,228.1465496,3.5872,24.2,0.380503145,-0.8,-0.000172014,52.6,0.827044025,1.63,1.03,0,936.4739761,14.72443359,59.3,0.932389937,701.0139914,0.150730621,3.7,0.058176101,-10.7,-0.428,0.07,0.26,1.17,0,0,0,0,0.8958,0.25,0,2500000,10,0,0,63.6,64.07801191,1
2490,-20.5,1,176.9,1.7,768.5,4.344262295,-9,-0.011711126,762.4,0.992062459,-2.9,-0.016393443,16.9,0.0955342,-2.9,-0.016393443,2.9,0.016393443,2.2,-0.38,-0.38,0.38,-90.2508,766.1,4.330695308,0.3,0.000390371,1.9,0.002472349,3.5,0.019785189,-1.8,-0.01017524,154.1,0.871113624,14.8,0.083663086,6.3,0.0356,1.7,0.009609949,-1.8,-0.002342225,155.8,0.880723573,54.839,27.3566,756.4454,33.8,0.1910684,36.9,0.208592425,0.4,0.000520494,100.7,0.569248163,45.6,13.02857143,0.81,1.83,34.694,0.03,0.82,77.06,19.77,48.9,14.13,98.7758,35000,100,-13.7332,-13.9632,176.9,64.07801191,1
2964,-19.5,1,1406.5,93.9,1118.3,0.795094205,51.8,0.046320308,1375.6,1.230081374,-190.688,-0.135576253,57.4,0.040810523,-185.4,-0.131816566,-93.3,-0.066334874,5.13,-16.58,-18.38,-8.34,-90.2508,1112,0.790615002,0.5,0.000447107,4.8,0.004292229,198.5,0.141130466,-93.4,-0.066405972,783.4,0.556985425,360.1,0.256025595,157.9,0.1123,93.9,0.066761465,-280.1,-0.250469463,877.3,0.623746889,11.86,5.67,82.53,77.5,0.055101315,769.3,0.54696054,701.0139914,0.626856829,441.7,0.314041948,-115.7,-0.582871537,0.29,0.77,8.34,0.01,2.47,5.39,6.68,6.57,4.42,4.4,16226000,10,-10.03,-10.03,1406.5,64.07801191,1
1040,-19.3,1,115.6,45.1,553.8,4.790657439,0.5,0.000902853,554.7,1.001625135,-0.4,-0.003460208,7.8,0.067474048,-0.5,-0.00432526,2.8,0.024221453,1.41,-0.09,-0.07,0.51,-0.98,552.5,4.779411765,0.5,0.000902853,0.6,0.001083424,32.5,0.281141869,12.6,0.10899654,56.9,0.492214533,12.1,0.10467128,1.5,0.013,45.1,0.390138408,7.6,0.013723366,102,0.882352941,1.5,0.6,12.42,5.6,0.048442907,21.6,0.186851211,701.0139914,1.265825192,43.2,0.373702422,2.4,0.073846154,0.59,1.06,1.26,0.08,2.26,100.1,35.19,134.71,68.26,28.6,22284601.68,-1348.444874,0,0,115.6,64.07801191,1
3206,-18.6,1,33,0.5,4650.773588,140.932533,41.8940059,0.009007965,4324.996183,0.929951996,281.7510873,8.537911736,587.1715222,17.79307643,389.8817694,11.81459907,398.2580876,12.0684269,0,0,0,0,0,4604.023774,139.5158719,81.34220077,0.017490037,41.69389313,0.008964937,0.5,0.015151515,1186.252698,35.94705145,26,0.787878788,6.9,0.209090909,228.1465496,6.9135,0.5,0.015151515,908.8422954,0.195417446,26.1,0.790909091,54.839,27.3566,0,936.4739761,28.37799928,21.2,0.642424242,701.0139914,0.150730621,1.5,0.045454545,-5.4,-10.8,0.22,0.22,34.694,0.22,159.9664189,15.66536849,17.28342431,87.5324658,27.97205637,19.38653821,22284601.68,-1348.444874,0,0,33,64.07801191,1
3001,-17.7,1,128.1,10.2,196.6,1.534738486,1.5,0.007629705,237.2,1.206510682,-39.1,-0.305230289,-11,-0.085870414,-42,-0.327868852,-24.7,-0.192818111,-5.6,-21.36,-19.89,-12.56,-90.2508,196.1,1.530835285,81.34220077,0.413744663,0.4,0.002034588,43.5,0.339578454,-69.6,-0.543325527,85.1,0.664324746,26.5,0.206869633,6.3,0.0492,10.2,0.079625293,-69.6,-0.354018311,95.3,0.743950039,9.49,4.91,756.4454,288.8,2.254488681,34.9,0.272443404,0.5,0.002543235,74,0.577673692,13.4,0.308045977,0.17,1.22,8.34,0.14,13.35,8.85,23.07,141.28,145.53,3.8,4350060,10,-10.53,-10.53,128.1,64.07801191,1
1563,-17.5,1,88.1,31.1,317.1,3.599318956,0.1,0.000315358,82.9,0.261431725,234.3,2.659477866,316.4,3.591373439,272,3.087400681,-0.9,-0.010215664,54.8008,51.3564,42.0744,-0.28,0,0.6,0.006810443,81.34220077,0.256519082,41.69389313,0.131484999,60,0.681044268,-28.9,-0.328036322,21.8,0.247446084,35.2,0.39954597,228.1465496,2.5896,31.1,0.353007946,-28.9,-0.091138442,52.9,0.60045403,1.83,0.67,5.14,1.6,0.01816118,38.7,0.439273553,701.0139914,2.210703221,4.5,0.05107832,-31.7,-0.528333333,0.02,0.12,0.7,0.01,2.45,0.21,0.36,801,73.27,0.06,6000700,10,-13.7332,-13.77,88.1,-0.07,1
146,-17.2,1,822.9,48.5,523.9,0.636650869,16.3,0.031112808,546.1,1.042374499,-5.9,-0.007169765,54.2,0.065864625,-17.2,-0.020901689,11.3,0.013731924,10.35,-3.28,-1.13,2.16,-9.56,517.1,0.62838741,1.3,0.00248139,5.5,0.010498187,36,0.043747721,17.9,0.021752339,616.3,0.748936687,152.7,0.185563252,228.1465496,0.2772,48.5,0.058937903,10.3,0.019660241,664.8,0.80787459,15.55,6.32,119.59,58,0.07048244,248.6,0.302102321,0.9,0.001717885,518.8,0.630453275,63.5,1.763888889,0.01,1.13,12.71,0.01,2.75,3.15,191.2038,0.8958,0.86,14.8,3600000,10,11.61,1.16,822.9,2.68,1
1791,-16.5,1,139.1,17.9,4650.773588,33.43474902,41.8940059,0.009007965,21.3,0.004579883,-21.3,-0.153127247,-21.2,-0.152408339,-21.3,-0.153127247,-21.3,-0.153127247,4.523144876,-17.57113958,-19.58228799,-8.37708775,-90.2508,4604.023774,33.09866121,81.34220077,0.017490037,41.69389313,0.008964937,44,0.316319195,-26.1,-0.187634795,102.6,0.73759885,18.6,0.133716751,228.1465496,1.6402,17.9,0.1286844,-26.1,-0.00561197,120.5,0.866283249,6.76,5.73,756.4454,362.6,2.606757728,0.1,0.000718907,701.0139914,0.150730621,1317.897625,9.474461718,-18.6,-0.422727273,0,0.01,5.73,0,0,0.15,0,87.5324658,27.97205637,0,4400000,10,-4.84,-4.84,139.1,64.07801191,1
1536,-16.3,1,95.6,8.7,73.4,0.767782427,-1.4,-0.019073569,99.8,1.359673025,-27.8,-0.290794979,-23.11,-0.241736402,-27.7,-0.289748954,-27.8,-0.290794979,-36.51,-31.9608,-28.7076,-37.87,-90.2508,71.2,0.744769874,0.8,0.010899183,41.69389313,0.568036691,39.9,0.417364017,-11.1,-0.116108787,33.1,0.34623431,33.5,0.35041841,0.2,0.0021,8.7,0.091004184,-31.2,-0.42506812,41.8,0.437238494,7.45,3.8,0,936.4739761,9.795752888,5.8,0.060669456,701.0139914,9.550599338,64.7,0.676778243,33.1,0.829573935,1.46,2.05,3.8,0.8,91.7,2.53,0.48,35.85,37.08,3.57,22284601.68,-1348.444874,0.01,0.01,95.6,64.07801191,1
936,-15.4,1,424.7,66,51.5,0.121262067,-58.2,-1.130097087,64.2,1.246601942,-70.9,-0.16694137,-23.11,-0.054414881,-143.4,-0.337650106,-108.666,-0.255865317,-61.2704,-31.9608,-28.7076,-49.9664,-73.55,43.9,0.103367083,0.1,0.001941748,7.5,0.145631068,122.5,0.288438898,-33.7,-0.07935013,255,0.600423829,41.6,0.097951495,39.3,0.0925,66,0.155403814,-103.1,-2.001941748,321,0.755827643,5.59,0.47,0,936.4739761,2.205024667,116.1,0.273369437,17.5,0.339805825,133.2,0.313633153,-103.2,-0.84244898,0.16,0.49,3.86,0.02,11.59,5.32,0.89,2.72,1.1,2.84,12245900,10,-8.05,-8.05,424.7,-0.64,1
44,-15,1,68.8,44.4,28.6,0.415697674,41.8940059,1.464825381,81.2,2.839160839,-52.6,-0.764534884,-23.11,-0.335901163,-52.6,-0.764534884,-42.4,-0.61627907,-61.2704,-31.9608,-28.7076,-49.9664,-90.2508,28.2,0.409883721,0.1,0.003496503,0.3,0.01048951,160,2.325581395,-105.3,-1.530523256,0.1,0.001453488,14,0.203488372,228.1465496,3.3161,44.4,0.645348837,-115.6,-4.041958042,44.5,0.646802326,0.32,0,0,936.4739761,13.61154035,39.5,0.574127907,701.0139914,24.51097872,11.6,0.168604651,-2.4,-0.015,0.77,0.77,0,0.25,17.82,5.93,4.12,87.5324658,27.97205637,0,4000000,10,-13.15,-13.15,68.8,64.07801191,1
817,-14.4,1,4.2,1,6.6,1.571428571,-0.3,-0.045454545,6.1,0.924242424,0.2,0.047619048,0.4,0.095238095,0.2,0.047619048,0.4,0.095238095,6.06,3.03,3.03,6.06,22.22,6.6,1.571428571,81.34220077,12.32457587,41.69389313,6.317256535,1,0.238095238,0,0,1136.080708,270.4954067,0.4,0.095238095,0.1,0.0238,1,0.238095238,0,0,2.658,0.632857143,0.4,0,756.4454,15.2,3.619047619,0.1,0.023809524,0.1,0.015151515,1.3,0.30952381,0.9,0.9,3.25,3.25,0,0.5,11.59,5.09,7.76,58.6,49.1,16.8,22284601.68,-1348.444874,0,0,4.2,64.07801191,1
455,-13.5,1,4.2,0.5,4650.773588,1107.327045,41.8940059,0.009007965,4324.996183,0.929951996,281.7510873,67.08359221,587.1715222,139.8027434,389.8817694,92.82899271,398.2580876,94.82335419,0,0,0,0,0,4604.023774,1096.196137,81.34220077,0.017490037,41.69389313,0.008964937,0.5,0.119047619,1186.252698,282.4411186,1136.080708,270.4954067,955.2368219,227.4373385,228.1465496,54.3206,0.5,0.119047619,908.8422954,0.195417446,2.658,0.632857143,0,0,0,936.4739761,222.9699943,1207.22603,287.434769,701.0139914,0.150730621,0.5,0.119047619,0.5,1,1.385919269,2.113744844,0,0.484077784,159.9664189,0,0,87.5324658,27.97205637,0,50000,10,0,0,4.2,64.07801191,1
414,-13.4,1,28.4,13.5,4650.773588,163.7596334,41.8940059,0.009007965,4324.996183,0.929951996,281.7510873,9.920812933,587.1715222,20.6750536,389.8817694,13.72823132,398.2580876,14.0231721,0,0,0,0,0,4604.023774,162.1135132,81.34220077,0.017490037,41.69389313,0.008964937,27.4,0.964788732,-13.7,-0.482394366,14.3,0.503521127,0.4,0.014084507,228.1465496,8.0333,13.5,0.475352113,-13.9,-0.00298875,27.8,0.978873239,1.09,0.66,0,936.4739761,32.97443578,24.5,0.862676056,1,0.000215018,2.5,0.088028169,-3.3,-0.120437956,0.33,0.43,1.06,0,0,15.66536849,17.28342431,87.5324658,27.97205637,19.38653821,6113600,10,0,0,28.4,64.07801191,1
883,-13.1,1,50.2,9,32.6,0.64940239,2,0.061349693,46.6,1.429447853,-12,-0.239043825,-9.8,-0.195219124,-11.9,-0.237051793,-10.3,-0.205179283,-30.06,-31.9608,-28.7076,-31.6,-80.27,31.7,0.631474104,0.8,0.024539877,0.1,0.003067485,24.5,0.488047809,-15.3,-0.304780876,23.3,0.464143426,16.9,0.336653386,0.8,0.0159,9,0.179282869,-15.5,-0.475460123,32.3,0.643426295,4.36,2.06,112.22,10.1,0.201195219,9.9,0.197211155,701.0139914,21.50349667,33,0.657370518,11.4,0.465306122,0.43,1.53,2.59,0.25,42.5,2.37,8.34,34.09,23.19,1.16,2447000,10,-4.9,-4.9,50.2,64.07801191,1
2514,-12.3,1,387.4,31.1,300.8,0.776458441,0.4,0.001329787,345.4,1.148271277,-44.2,-0.11409396,2.7,0.006969541,-44.2,-0.11409396,-14.5,-0.037429014,0.9,-14.69,-14.69,-4.82,-85.25,296.5,0.765358802,0.7,0.002327128,41.69389313,0.138610017,316.8,0.817759422,-228.18,-0.589003614,244.5,0.631130614,104.5,0.269747031,228.1465496,0.5889,31.1,0.080278782,-285.7,-0.949800532,275.6,0.711409396,10.69,5.21,19.61,6.1,0.015745999,327,0.844088797,0.1,0.000332447,44.4,0.114610222,-116.8,-0.368686869,0.1,0.26,7.86,0.03,6.17,4.64,5.3,60.06,60.21,46.53,31683707,10,-1.4,-0.7,387.4,-2.25,1
2183,-11.4,1,108.5,2.1,44.1,0.406451613,-4.4,-0.099773243,48.7,1.10430839,-9,-0.082949309,-5.6,-0.051612903,-9,-0.082949309,-8.2,-0.075576037,-12.7,-20.41,-20.41,-18.59,-90.2508,40.2,0.370506912,3.4,0.077097506,0.4,0.009070295,80.5,0.741935484,-78.4,-0.722580645,41.2,0.379723502,65.2,0.600921659,228.1465496,2.1027,2.1,0.019354839,-78.4,-1.777777778,43.3,0.399078341,43.9,7.62,4.76,0.1,0.000921659,7.4,0.068202765,701.0139914,15.89600888,87.7,0.808294931,23.9,0.29689441,0.77,1,19.62,0.66,381.73,9.35,2.89,1.24,1.25,12.23,804550,100,-8.2,-8.2,108.5,64.07801191,1
391,-10.7,1,134.4,28.5,144.8,1.077380952,-6.5,-0.044889503,164.7,1.137430939,-26.4,-0.196428571,-6.2,-0.046130952,-26.4,-0.196428571,-17.6,-0.130952381,-4.28,-18.23,-18.23,-12.15,-63.39,142.7,1.061755952,1.5,0.010359116,41.69389313,0.287941251,51.6,0.383928571,-23.1,-0.171875,86,0.639880952,19.9,0.148065476,228.1465496,1.6975,28.5,0.212053571,-59.5,-0.410911602,114.5,0.851934524,3.65,1.86,0.35,0.1,0.000744048,92.3,0.686755952,3.8,0.026243094,32.3,0.240327381,-17.3,-0.335271318,0.28,0.61,3.02,0.02,2.51,23.39,13.59,20.34,13.49,8.84,5163200,10,-5.19,-5.19,134.4,-0.16,1
2772,-10.5,1,506.5,193,842.6,1.663573544,-3.5,-0.00415381,853.8,1.013292191,-14.7,-0.029022705,43.2,0.085291214,-13.4,-0.026456071,-0.4,-0.000789733,5.13,-1.59,-1.74,-0.05,-7.34,802.4,1.584205331,0.9,0.001068122,0.6,0.000712082,151.8,0.29970385,42.9,0.084698914,69.1,0.136426456,241.4,0.476604146,1.3,0.0026,193,0.381046397,-347.2,-0.412057916,262.1,0.517472853,1.57,0,14.56,28.1,0.055478776,38.1,0.075222113,701.0139914,0.831965335,432.5,0.853899309,126.8,0.835309618,1.36,1.39,0.36,0.05,7.32,4.26,2.38,867.8504,165.67,20.12,15180800,10,-2.17,-2.17,506.5,-33.47,1
603,-9.8,1,442.1,46.1,471.6,1.066726985,-26.4,-0.055979644,494.6,1.048770144,-49.4,-0.111739425,-23.11,-0.052273241,-74.5,-0.168513911,-44.9,-0.101560733,-5.49,-15.8,-10.47,-9.52,0,469.9,1.062881701,1,0.002120441,0.7,0.001484309,141.5,0.320063334,-47.9,-0.108346528,184.9,0.418231169,120,0.271431803,43.6,0.0986,93.6,0.211716806,-47.9,-0.101569126,278.5,0.629947976,6.59,2.54,0,936.4739761,2.118240163,197.9,0.447636281,0.3,0.000636132,144.4,0.326622936,-43.4,-0.306713781,0.5,0.77,5.04,0.1,13.74,15.66536849,17.28342431,87.5324658,27.97205637,19.38653821,9400600,10,-5.2,-5.2,442.1,64.07801191,1
2079,-9.8,1,282.4,104.2,298.2,1.055949008,5.9,0.019785379,297,0.995975855,7.1,0.025141643,38,0.134560907,12.3,0.043555241,13.2,0.04674221,12.74,4.12,2.38,4.43,6.85,297.4,1.053116147,81.34220077,0.272777333,0.1,0.000335345,30,0.106232295,89.5,0.316926346,75.4,0.266997167,79.7,0.282223796,7.8,0.0276,104.2,0.36898017,67.5,0.226358149,179.6,0.635977337,1.42,0.18,66.99,69.8,0.247167139,78.9,0.279390935,701.0139914,2.350818214,177.8,0.629603399,46.6,1.553333333,0.88,1.36,0.72,0.02,3.28,4.2,2.51,14.7,6.08,5.14,3000000,10,2.13,2.13,282.4,64.07801191,1
2887,-9.7,1,87.7,32.3,225.3,2.568985177,41.8940059,0.185947652,215.2,0.955170883,10.1,0.115165336,16,0.182440137,12,0.136830103,12.9,0.14709236,7.1,5.33,4.48,5.73,37.76,218.9,2.496009122,1.7,0.007545495,4.7,0.020861074,38.8,0.442417332,-6.1,-0.069555302,1136.080708,12.95416999,55,0.62713797,228.1465496,2.6014,32.3,0.368301026,-6.5,-0.028850422,32.3,0.368301026,1.8,0,0,936.4739761,10.67815252,7.8,0.088939567,3.2,0.014203285,55.5,0.632839225,17.5,0.451030928,1.47,1.46,0,0.53,34.7,6.05,7.02,87.5324658,27.97205637,0,3800000,10,2.66,2.66,87.7,64.07801191,1
